"ID","MSPINDLE","MSP_DUR","MSP_F","MSP_FL","MSP_FU","MSP_SIZE","MSP_START","MSP_STAT","MSP_STOP"
"study_001","488",0.835000001,11.6791365613167,10.9375,12.5,4,15648.905,1.60676029588278,15649.74
"study_002","488",0.695000001,11.3246617269673,10.9375,11.71875,2,15560.545,1.3907579417122,15561.24
"study_001","489",1.115000001,10.15625,10.15625,10.15625,1,15652.065,1.20086770723811,15653.18
"study_002","489",0.790000001,9.375,9.375,9.375,1,15576,1.56534118488301,15576.79
"study_001","49",1.105000001,10.15625,10.15625,10.15625,2,7546.01,1.23625208881192,7547.115
"study_002","49",0.370000001,12.5,12.5,12.5,1,4519.345,4.1197735734199,4519.715
"study_001","490",0.455000001,14.0625,14.0625,14.0625,1,15653.31,1.4887750259384,15653.765
"study_002","490",1.535000001,10.15625,10.15625,10.15625,2,15578.115,1.78063426405097,15579.65
"study_001","491",2.220000001,10.2763318967258,8.984375,10.9375,3,15653.955,2.02147594350418,15656.175
"study_002","491",0.720000001,12.5,12.5,12.5,3,15620.745,1.61569130220313,15621.465
"study_001","492",0.810000001,14.0625,14.0625,14.0625,3,15681.935,1.4096923312706,15682.745
"study_002","492",0.805000001,11.4604245105536,10.9375,11.71875,3,15648.925,1.40096223111145,15649.73
"study_001","493",0.450000001,9.375,9.375,9.375,1,15696.785,1.62123086587897,15697.235
"study_002","493",2.010000001,10.251893245242,8.984375,10.9375,3,15654.155,1.71000736926542,15656.165
"study_001","494",0.465000001,15.625,15.625,15.625,1,15702.415,1.19438779880374,15702.88
"study_002","494",0.535000001,14.0625,14.0625,14.0625,1,15682.175,1.27023219927934,15682.71
"study_001","495",1.210000001,11.3812518795839,10.9375,11.71875,3,15747.43,2.1846225839545,15748.64
"study_002","495",1.185000001,11.1082948554608,10.9375,11.71875,3,15747.445,2.1344034617429,15748.63
"study_001","496",3.470000001,10.5464350136663,9.5703125,11.71875,4,15749.38,2.14142120727504,15752.85
"study_002","496",3.355000001,10.9758475265554,9.5703125,12.5,4,15749.4,2.09270229619165,15752.755
"study_001","497",0.420000001,14.0625,14.0625,14.0625,1,15751.935,4.03138473990342,15752.355
"study_002","497",1.065000001,11.957609406553,11.71875,12.5,3,15822.78,1.22021292815853,15823.845
"study_001","498",0.515000001,14.0625,14.0625,14.0625,3,15771,1.97822324690494,15771.515
"study_002","498",0.580000001,9.375,9.375,9.375,1,15827.145,1.56084052773588,15827.725
"study_001","499",1.620000001,11.71875,11.71875,11.71875,3,15822.24,1.38371899210536,15823.86
"study_002","499",0.835000001,10.9375,10.9375,10.9375,2,15903.48,1.36942388016693,15904.315
"study_001","5",0.710000001,8.59375,8.59375,8.59375,1,7052.75,1.88794599671189,7053.46
"study_002","5",2.975000001,12.983954058271,11.328125,14.453125,6,1928.21,1.74401656134993,1931.185
"study_001","50",1.305000001,11.2531164980678,10.9375,11.71875,2,7561.44,1.64211268349875,7562.745
"study_002","50",0.865000001,11.3646977004932,10.9375,11.71875,2,4520.355,1.94635175331221,4521.22
"study_001","500",0.485000001,9.375,9.375,9.375,1,15823.45,1.38034513743263,15823.935
"study_002","500",1.645000001,10.8003168079475,10.15625,11.328125,3,15904.955,1.67676086758121,15906.6
"study_001","501",0.680000001,9.375,9.375,9.375,2,15827.12,1.59695247029518,15827.8
"study_002","501",2.750000001,10.15625,10.15625,10.15625,1,15906.92,5.4179209636019,15909.67
"study_001","502",0.645000001,10.9375,10.9375,10.9375,1,15864.115,1.13422564136509,15864.76
"study_002","502",3.440000001,13.6891035257994,13.0859375,14.2578125,2,15907.6,6.64030967887694,15911.04
"study_001","503",0.640000001,9.375,9.375,9.375,1,15874.68,1.18441751208581,15875.32
"study_002","503",2.480000001,16.796875,16.796875,16.796875,1,15908.13,7.34828958006863,15910.61
"study_001","504",0.855000001,10.9375,10.9375,10.9375,2,15903.47,1.64118869209289,15904.325
"study_002","504",0.825000001,10.5463041854266,10.15625,10.9375,2,15912.38,1.74605886366024,15913.205
"study_001","505",1.690000001,10.7050136028166,10.15625,11.328125,2,15904.93,1.739947637953,15906.62
"study_002","505",0.725000001,14.84375,14.84375,14.84375,3,15912.4,2.7667575465629,15913.125
"study_001","506",0.530000001,14.0625,14.0625,14.0625,1,15905.05,1.11758343670028,15905.58
"study_002","506",1.130000001,13.28125,13.28125,13.28125,4,15916.4,3.1608091951289,15917.53
"study_001","507",2.770000001,10.15625,10.15625,10.15625,1,15906.905,6.60766042476486,15909.675
"study_002","507",0.850000001,16.40625,16.40625,16.40625,1,15916.44,5.34207950279457,15917.29
"study_001","508",2.640000001,14.2578125,14.2578125,14.2578125,1,15908.085,9.90989863410696,15910.725
"study_002","508",1.700000001,12.7797649076019,10.15625,16.40625,7,15929.215,5.52274051899054,15930.915
"study_001","509",2.520000001,16.796875,16.796875,16.796875,1,15908.11,11.2450839641967,15910.63
"study_002","509",0.845000001,17.1875,17.1875,17.1875,1,15947.59,8.81976097520634,15948.435
"study_001","51",0.510000001,14.0625,14.0625,14.0625,1,7563.085,1.63499871917042,7563.595
"study_002","51",1.225000001,12.5,12.5,12.5,2,4521.995,2.38898056578572,4523.22
"study_001","510",0.860000001,10.702741566813,10.15625,10.9375,3,15912.365,2.26519695747617,15913.225
"study_002","510",0.895000001,10.15625,10.15625,10.15625,1,15947.63,6.52774242198674,15948.525
"study_001","511",1.135000001,14.7180028306743,14.0625,14.84375,4,15912.38,3.23605999751815,15913.515
"study_002","511",0.810000001,9.375,9.375,9.375,1,15949.38,1.82296100928675,15950.19
"study_001","512",1.255000001,13.28125,13.28125,13.28125,4,15916.3,3.79754908326429,15917.555
"study_002","512",1.475000001,9.765625,9.765625,9.765625,1,15951.095,1.39381903163222,15952.57
"study_001","513",1.150000001,16.40625,16.40625,16.40625,1,15916.43,6.38953289035682,15917.58
"study_002","513",0.445000001,14.0625,14.0625,14.0625,1,15952.255,1.29230868583809,15952.7
"study_001","514",0.440000001,10.9375,10.9375,10.9375,1,15918.585,1.49229851967156,15919.025
"study_002","514",0.540000001,9.375,9.375,9.375,2,16069.41,1.21805118833206,16069.95
"study_001","515",0.490000001,10.9375,10.9375,10.9375,1,15924.79,1.08935327357397,15925.28
"study_002","515",1.320000001,13.671875,13.671875,13.671875,1,16072.235,0.894696034451461,16073.555
"study_001","516",0.765000001,7.8125,7.8125,7.8125,1,15925.06,1.22898127750636,15925.825
"study_002","516",1.610000001,12.1999985291911,11.71875,12.5,4,16077.89,3.07066380185769,16079.5
"study_001","517",0.420000001,15.625,15.625,15.625,1,15993.22,1.2412541381775,15993.64
"study_002","517",1.075000001,15.7195248976688,14.84375,16.40625,2,16077.9,4.90580860794438,16078.975
"study_001","518",0.750000001,9.75739062094404,9.375,10.15625,2,16069.215,1.29549077458072,16069.965
"study_002","518",0.415000001,10.9375,10.9375,10.9375,1,16178.91,1.81463884652636,16179.325
"study_001","519",3.135000001,13.1686855673025,12.5,13.671875,3,16070.445,1.44449147872284,16073.58
"study_002","519",0.580000001,12.5,12.5,12.5,2,16181.115,1.40514704486611,16181.695
"study_001","52",0.715000001,10.9375,10.9375,10.9375,1,7564.365,1.57998580650278,7565.08
"study_002","52",1.195000001,10.15625,10.15625,10.15625,2,4522.035,1.94537982940002,4523.23
"study_001","520",0.465000001,10.9375,10.9375,10.9375,1,16074.075,1.29133030980828,16074.54
"study_002","520",0.410000001,10.1187427333388,9.375,10.9375,2,16212.065,2.11459115593494,16212.475
"study_001","521",1.465000001,16.8505144353587,16.40625,17.1875,2,16077.705,6.34363896599144,16079.17
"study_002","521",0.480000001,17.1875,17.1875,17.1875,1,16216.405,1.47058029835851,16216.885
"study_001","522",1.640000001,11.9784790449409,10.9375,12.5,5,16077.87,3.83370848846196,16079.51
"study_002","522",0.990000001,9.375,9.375,9.375,1,16216.81,1.31453934547186,16217.8
"study_001","523",0.410000001,10.9375,10.9375,10.9375,1,16130.525,1.83228496605491,16130.935
"study_002","523",3.715000001,12.9773796303671,10.9375,15.234375,7,16217.22,2.46678195544436,16220.935
"study_001","524",0.440000001,10.9375,10.9375,10.9375,2,16132.285,1.84819336338695,16132.725
"study_002","524",1.125000001,8.59375,8.59375,8.59375,1,16218.37,1.85657987538059,16219.495
"study_001","525",0.620000001,14.0625,14.0625,14.0625,1,16139.955,1.11446026940757,16140.575
"study_002","525",0.385000001,12.5,12.5,12.5,1,16223.56,2.64194066987342,16223.945
"study_001","526",0.465000001,10.9375,10.9375,10.9375,2,16178.9,1.9755407305182,16179.365
"study_002","526",0.470000001,12.2273537509196,10.9375,14.0625,5,16228.975,6.37143804327501,16229.445
"study_001","527",0.610000001,12.5,12.5,12.5,2,16181.105,1.74403454178592,16181.715
"study_002","527",0.375000001,10.9375,10.9375,10.9375,1,16230.505,2.90886313916895,16230.88
"study_001","528",1.690000001,10.718447765419,9.765625,10.9375,4,16338.315,2.05573501452494,16340.005
"study_002","528",0.710000001,12.8252400216146,10.9375,14.84375,7,16246.355,3.30517065495462,16247.065
"study_001","529",1.390000001,11.2397148564098,10.9375,11.328125,3,16360.71,1.73492746084547,16362.1
"study_002","529",3.225000001,13.7167965143574,11.1328125,15.0390625,7,16273.45,8.57014853113906,16276.675
"study_001","53",0.455000001,14.0625,14.0625,14.0625,3,7582.95,1.88124319360025,7583.405
"study_002","53",1.025000001,15.1081454707283,14.84375,15.625,3,4522.12,3.38689817218214,4523.145
"study_001","530",0.750000001,12.14432855786,10.9375,12.5,4,16378.185,3.49553186220338,16378.935
"study_002","530",1.415000001,13.1818810711508,10.9375,15.625,7,16277.305,6.4847300063758,16278.72
"study_001","531",0.630000001,17.1875,17.1875,17.1875,1,16378.24,5.06297107866995,16378.87
"study_002","531",1.665000001,10.6736498912877,9.765625,10.9375,3,16338.325,1.87255534842897,16339.99
"study_001","532",0.475000001,11.8049812524709,10.9375,12.5,2,16380.36,2.63771267951593,16380.835
"study_002","532",1.355000001,11.0722594873102,10.9375,11.328125,3,16360.725,1.51776684753323,16362.08
"study_001","533",2.370000001,13.28125,13.28125,13.28125,3,16414.055,2.2607124480039,16416.425
"study_002","533",0.700000001,12.5,12.5,12.5,2,16378.195,2.9147862877912,16378.895
"study_001","534",2.325000001,17.1875,17.1875,17.1875,1,16414.09,2.25545732799885,16416.415
"study_002","534",0.605000001,17.1875,17.1875,17.1875,1,16378.25,3.37816384518738,16378.855
"study_001","535",2.070000001,10.4090908174899,9.375,10.9375,3,16414.345,3.00330662315773,16416.415
"study_002","535",0.430000001,11.7803097623694,10.9375,12.5,2,16380.37,2.2985830675359,16380.8
"study_001","536",0.715000001,14.2506123058561,14.0625,14.84375,4,16417.14,2.03961978135839,16417.855
"study_002","536",2.330000001,11.0694874372538,9.375,13.28125,5,16414.07,2.29512471607802,16416.4
"study_001","537",0.490000001,15.625,15.625,15.625,1,16462.385,3.68777151392535,16462.875
"study_002","537",0.660000001,14.0625,14.0625,14.0625,2,16417.18,1.68336715411126,16417.84
"study_001","538",0.670000001,12.8289340310784,12.5,14.0625,4,16496.825,2.04601882807874,16497.495
"study_002","538",0.555000001,12.5,12.5,12.5,3,16496.91,1.71112993840491,16497.465
"study_001","539",0.765000001,13.8047332150886,13.28125,14.0625,3,16501.315,1.32463510667692,16502.08
"study_002","539",0.705000001,13.6866969370846,13.28125,14.0625,2,16501.345,1.08075763039145,16502.05
"study_001","54",0.590000001,9.375,9.375,9.375,2,7589.96,1.53605106313282,7590.55
"study_002","54",2.920000001,10.15625,10.15625,10.15625,2,4524.185,2.02443135757347,4527.105
"study_001","540",2.390000001,10.5629524824269,9.765625,11.71875,4,16516.49,2.06324364975468,16518.88
"study_002","540",2.325000001,10.5835868014949,9.765625,11.71875,4,16516.525,1.76555865415107,16518.85
"study_001","541",1.250000001,10.4108487856707,10.15625,10.9375,3,16519.88,2.04936833173154,16521.13
"study_002","541",1.225000001,10.4084470717314,10.15625,10.9375,3,16519.89,1.72682961233628,16521.115
"study_001","542",0.850000001,11.71875,11.71875,11.71875,2,16521.9,1.02470917749008,16522.75
"study_002","542",0.775000001,10.15625,10.15625,10.15625,1,16525.735,0.943358307894501,16526.51
"study_001","543",2.150000001,12.7637808071493,10.546875,14.84375,8,16525.72,3.54078160575323,16527.87
"study_002","543",0.920000001,12.5418013509702,10.9375,14.0625,6,16526.93,4.20187450750369,16527.85
"study_001","544",2.115000001,17.96875,17.96875,17.96875,1,16525.75,2.2101322667977,16527.865
"study_002","544",0.560000001,12.5,12.5,12.5,3,16573.705,1.40871159850468,16574.265
"study_001","545",0.485000001,13.2895916542318,12.5,14.0625,2,16532.38,1.61772202186278,16532.865
"study_002","545",0.470000001,12.5,12.5,12.5,2,16616.705,2.24245439920302,16617.175
"study_001","546",0.415000001,15.625,15.625,15.625,1,16533.595,4.27880394285944,16534.01
"study_002","546",0.780000001,10.9375,10.9375,10.9375,2,16617.7,1.28347320380291,16618.48
"study_001","547",1.005000001,12.9322257619997,12.5,14.0625,4,16573.41,1.54337920492381,16574.415
"study_002","547",0.685000001,11.2974519615509,10.9375,11.71875,2,16666.94,1.44285799497639,16667.625
"study_001","548",0.515000001,13.15470126795,12.5,14.0625,3,16616.68,3.17004185810253,16617.195
"study_002","548",0.520000001,10.9375,10.9375,10.9375,1,16669.495,1.02876913433948,16670.015
"study_001","549",0.860000001,10.9375,10.9375,10.9375,2,16617.69,1.49574068204754,16618.55
"study_002","549",1.635000001,10.0402530836471,9.765625,10.9375,3,16726.305,1.75878155628062,16727.94
"study_001","55",0.455000001,12.5,12.5,12.5,2,7597.32,2.057477158899,7597.775
"study_002","55",3.845000001,14.4984202810756,12.5,15.8203125,7,4524.19,5.3283994279674,4528.035
"study_001","550",0.450000001,12.5,12.5,12.5,1,16720.495,1.34948059289386,16720.945
"study_002","550",0.405000001,9.375,9.375,9.375,1,16730.325,2.16411724860935,16730.73
"study_001","551",1.670000001,10.0391361275856,9.765625,10.9375,3,16726.285,2.10211240032013,16727.955
"study_002","551",1.005000001,13.8313130353763,12.5,15.625,5,16784.17,2.61026226494945,16785.175
"study_001","552",0.605000001,15.625,15.625,15.625,1,16727.715,1.57016816981973,16728.32
"study_002","552",0.945000001,13.6847123353793,13.28125,14.0625,2,16835.485,1.22161111151809,16836.43
"study_001","553",0.560000001,12.5,12.5,12.5,2,16728.935,1.29459864346127,16729.495
"study_002","553",0.900000001,13.28125,13.28125,13.28125,1,16856.48,1.00482457349774,16857.38
"study_001","554",0.405000001,15.625,15.625,15.625,2,16730.3,3.46226256211019,16730.705
"study_002","554",0.720000001,11.71875,11.71875,11.71875,1,16873.455,0.943141905367321,16874.175
"study_001","555",0.430000001,9.375,9.375,9.375,1,16730.31,2.53185227061016,16730.74
"study_002","555",0.450000001,10.9375,10.9375,10.9375,1,16928.905,1.22406940710335,16929.355
"study_001","556",1.085000001,13.9084645756566,12.5,15.625,5,16784.155,3.43035453039189,16785.24
"study_002","556",0.455000001,12.5,12.5,12.5,2,16930.095,1.45832279447957,16930.55
"study_001","557",1.000000001,13.2486731381176,12.5,14.0625,4,16835.465,1.47342858711248,16836.465
"study_002","557",1.780000001,11.8889171080604,11.328125,12.5,3,16931.285,1.39736370126279,16933.065
"study_001","558",0.940000001,13.28125,13.28125,13.28125,2,16856.46,1.18541891046019,16857.4
"study_002","558",0.525000001,11.0627797605811,9.375,12.5,3,16940.505,5.65173871226346,16941.03
"study_001","559",1.430000001,11.8608982517175,10.9375,12.5,2,16872.765,1.44285155880452,16874.195
"study_002","559",0.640000001,14.0625,14.0625,14.0625,3,16967.49,1.44175876522525,16968.13
"study_001","56",0.710000001,12.8765992867334,11.71875,14.0625,3,7603.17,2.51233337195377,7603.88
"study_002","56",0.425000001,17.1875,17.1875,17.1875,1,4527.76,1.89480551942039,4528.185
"study_001","560",0.510000001,12.5,12.5,12.5,1,16922.215,1.3984524304848,16922.725
"study_002","560",0.420000001,12.5,12.5,12.5,1,16976.24,1.8241419086016,16976.66
"study_001","561",0.490000001,10.9375,10.9375,10.9375,2,16928.895,1.42344777226763,16929.385
"study_002","561",0.545000001,14.0625,14.0625,14.0625,3,16983,1.63752595725413,16983.545
"study_001","562",0.495000001,12.5,12.5,12.5,3,16930.07,1.64290775503509,16930.565
"study_002","562",1.625000001,11.0452124389095,10.9375,11.328125,3,16990.855,1.32006285448966,16992.48
"study_001","563",1.800000001,11.6128318287999,11.328125,11.71875,3,16931.275,1.64192000514049,16933.075
"study_002","563",0.715000001,10.15625,10.15625,10.15625,2,16993.275,2.37481011074049,16993.99
"study_001","564",0.680000001,11.7999095366993,9.375,14.0625,5,16940.5,6.808658761572,16941.18
"study_002","564",0.640000001,10.9375,10.9375,10.9375,3,17045.88,1.43978080319701,17046.52
"study_001","565",0.470000001,14.0625,14.0625,14.0625,1,16956.21,1.12088300228335,16956.68
"study_002","565",0.980000001,11.6699562241849,10.9375,12.5,3,17047.36,1.32494442045584,17048.34
"study_001","566",0.905000001,14.2889627091814,14.0625,14.84375,4,16967.43,1.68972103293926,16968.335
"study_002","566",0.825000001,11.71875,11.71875,11.71875,1,17077.17,1.02160418260448,17077.995
"study_001","567",0.480000001,13.5225441625989,12.5,14.0625,3,16976.2,2.12388121619336,16976.68
"study_002","567",1.440000001,11.9865809983057,10.9375,12.5,3,17089.48,1.53537743663254,17090.92
"study_001","568",0.595000001,14.0625,14.0625,14.0625,4,16982.975,1.91194914052196,16983.57
"study_002","568",1.230000001,10.15625,10.15625,10.15625,3,17092.855,1.79304315583211,17094.085
"study_001","569",1.860000001,11.0429109109513,10.9375,11.328125,3,16990.825,1.54270153818845,16992.685
"study_002","569",2.160000001,13.037405713812,9.375,15.625,7,17094.575,4.39836632782385,17096.735
"study_001","57",0.475000001,12.5,12.5,12.5,3,7605.365,1.76530901758935,7605.84
"study_002","57",0.635000001,15.156820952665,14.0625,15.625,3,4530.445,2.33057731165079,4531.08
"study_001","570",0.740000001,10.15625,10.15625,10.15625,2,16993.265,2.8079202942177,16994.005
"study_002","570",1.240000001,12.0915736203814,11.71875,12.5,3,17097.955,2.38649792158256,17099.195
"study_001","571",0.825000001,15.625,15.625,15.625,2,16993.325,3.27016993968795,16994.15
"study_002","571",0.755000001,12.5,12.5,12.5,2,17102.26,0.976920546893549,17103.015
"study_001","572",0.810000001,10.9375,10.9375,10.9375,1,17037.31,1.24460241959762,17038.12
"study_002","572",0.575000001,10.9375,10.9375,10.9375,2,17138.03,1.57441461227956,17138.605
"study_001","573",0.690000001,10.9375,10.9375,10.9375,3,17045.85,1.67222641233254,17046.54
"study_002","573",0.395000001,9.375,9.375,9.375,1,17139.325,2.23442751132003,17139.72
"study_001","574",1.155000001,11.6918970298366,10.9375,12.5,3,17047.34,1.55475318984402,17048.495
"study_002","574",2.785000001,9.9609375,9.9609375,9.9609375,1,17140.52,4.25583484947595,17143.305
"study_001","575",0.855000001,11.71875,11.71875,11.71875,1,17077.155,1.24371093187375,17078.01
"study_002","575",3.355000001,15.284080713799,14.453125,15.625,2,17140.815,5.16545800419612,17144.17
"study_001","576",0.540000001,14.0625,14.0625,14.0625,2,17084.445,1.20342106436446,17084.985
"study_002","576",3.505000001,11.4138028884918,9.375,12.5,4,17143.935,2.20517925902123,17147.44
"study_001","577",1.540000001,11.9725201559659,10.546875,12.5,3,17089.43,1.68449616081517,17090.97
"study_002","577",2.040000001,15.234375,15.234375,15.234375,1,17145.425,1.91461432642533,17147.465
"study_001","578",1.020000001,10.15625,10.15625,10.15625,1,17093.04,1.53964760903122,17094.06
"study_002","578",1.305000001,12.0446773505548,10.9375,12.5,3,17148.78,1.93667206058848,17150.085
"study_001","579",2.120000001,13.781153485806,12.5,15.625,5,17094.6,5.66229092790662,17096.72
"study_002","579",0.490000001,15.625,15.625,15.625,2,17149.485,2.9050313698875,17149.975
"study_001","58",0.855000001,10.9375,10.9375,10.9375,3,7608.915,1.40691034804826,7609.77
"study_002","58",0.425000001,11.9913801282985,10.9375,12.5,3,4539.865,3.4681301991475,4540.29
"study_001","580",1.285000001,11.71875,11.71875,11.71875,3,17097.92,2.23479295248102,17099.205
"study_002","580",0.525000001,13.233128948046,12.5,14.0625,2,17205.26,1.5683587004948,17205.785
"study_001","581",0.575000001,12.5,12.5,12.5,1,17100.355,1.06848766938013,17100.93
"study_002","581",0.510000001,12.5,12.5,12.5,3,17220.795,1.71311485807597,17221.305
"study_001","582",0.795000001,12.5,12.5,12.5,2,17102.235,1.20926141199792,17103.03
"study_002","582",2.625000001,10.7055137935496,9.375,11.71875,4,17226.32,1.71288412227751,17228.945
"study_001","583",0.470000001,15.625,15.625,15.625,2,17103.945,1.17303351783121,17104.415
"study_002","583",0.390000001,9.375,9.375,9.375,1,17229.035,2.52009362952663,17229.425
"study_001","584",0.675000001,11.2887298813827,10.9375,12.5,4,17137.955,1.57328750789989,17138.63
"study_002","584",1.070000001,11.71875,11.71875,11.71875,2,17229.725,1.42883808034226,17230.795
"study_001","585",0.415000001,10.1582847816865,9.375,10.9375,2,17139.315,2.64184741832336,17139.73
"study_002","585",0.445000001,14.0625,14.0625,14.0625,2,17417.04,1.33174026598456,17417.485
"study_001","586",2.800000001,9.9609375,9.9609375,9.9609375,1,17140.515,5.20003259560997,17143.315
"study_002","586",1.055000001,10.6409600638617,9.375,12.5,4,17435.235,1.46959270082753,17436.29
"study_001","587",0.625000001,15.625,15.625,15.625,1,17140.795,10.775801620404,17141.42
"study_002","587",0.530000001,9.375,9.375,9.375,2,17458.14,1.16540591921099,17458.67
"study_001","588",3.535000001,10.9225831680277,9.375,12.109375,4,17143.925,2.49509166667747,17147.46
"study_002","588",1.105000001,9.375,9.375,9.375,1,17471.08,1.01495471737744,17472.185
"study_001","589",1.710000001,12.6919467902662,10.9375,14.0625,5,17148.755,2.40821100854198,17150.465
"study_002","589",0.710000001,16.40625,16.40625,16.40625,2,17472.575,2.93595750370761,17473.285
"study_001","59",0.590000001,9.375,9.375,9.375,2,7613.365,1.60056671003398,7613.955
"study_002","59",0.430000001,9.375,9.375,9.375,1,4593.705,1.76600234037038,4594.135
"study_001","590",0.695000001,16.40625,16.40625,16.40625,1,17149.475,3.45031855804361,17150.17
"study_002","590",1.680000001,11.8588099550918,11.328125,12.5,2,17472.645,1.45181649209322,17474.325
"study_001","591",0.495000001,14.0625,14.0625,14.0625,1,17151.255,1.65591834282665,17151.75
"study_002","591",0.790000001,11.71875,11.71875,11.71875,2,17474.895,4.33439361623096,17475.685
"study_001","592",0.450000001,14.0625,14.0625,14.0625,1,17184.885,1.76243390456472,17185.335
"study_002","592",2.760000001,12.109375,12.109375,12.109375,1,17476.515,3.80386882105988,17479.275
"study_001","593",0.645000001,13.2541037627453,12.5,14.0625,4,17205.23,1.71865555243549,17205.875
"study_002","593",2.150000001,8.984375,8.984375,8.984375,1,17476.795,3.04496927175453,17478.945
"study_001","594",0.540000001,12.5,12.5,12.5,3,17220.78,2.15745564129064,17221.32
"study_002","594",1.155000001,11.2760244274452,10.9375,11.71875,2,17511.975,1.16910704406035,17513.13
"study_001","595",2.660000001,11.2063605224375,10.15625,12.5,6,17226.3,1.90624119367806,17228.96
"study_002","595",0.600000001,12.5,12.5,12.5,2,17516.99,1.45625752369947,17517.59
"study_001","596",0.415000001,9.375,9.375,9.375,1,17229.02,2.93770759142353,17229.435
"study_002","596",0.525000001,10.9375,10.9375,10.9375,1,17532.195,2.04232729509013,17532.72
"study_001","597",1.100000001,11.71875,11.71875,11.71875,3,17229.715,1.63323625247198,17230.815
"study_002","597",0.655000001,15.4086936050684,14.84375,15.625,3,17537.665,1.45737251828438,17538.32
"study_001","598",0.445000001,12.5,12.5,12.5,1,17289.09,1.31471745611145,17289.535
"study_002","598",0.470000001,9.375,9.375,9.375,1,17537.73,1.30929807396957,17538.2
"study_001","599",0.655000001,12.5,12.5,12.5,4,17291.275,2.09169432059277,17291.93
"study_002","599",0.530000001,10.9375,10.9375,10.9375,2,17572.155,1.7924528378758,17572.685
"study_001","6",0.410000001,12.5,12.5,12.5,1,7081.145,1.70718302607335,7081.555
"study_002","6",0.560000001,12.5,12.5,12.5,1,1931.565,1.07329123269263,1932.125
"study_001","60",0.595000001,9.375,9.375,9.375,1,7620.95,1.37246564684548,7621.545
"study_002","60",1.650000001,11.71875,11.71875,11.71875,3,4601.225,2.60142861281848,4602.875
"study_001","600",0.630000001,14.0625,14.0625,14.0625,3,17292.8,1.48399856043163,17293.43
"study_002","600",0.650000001,15.2511885767174,14.0625,15.625,4,17572.805,4.4604843753411,17573.455
"study_001","601",0.475000001,14.0625,14.0625,14.0625,3,17417.02,1.69551693233888,17417.495
"study_002","601",0.740000001,16.0105769691738,15.625,16.40625,2,17666.615,2.68113659325401,17667.355
"study_001","602",1.445000001,11.6478525648098,10.546875,12.5,2,17425.925,1.24289431210895,17427.37
"study_002","602",0.750000001,10.15625,10.15625,10.15625,1,17666.62,3.12851935423231,17667.37
"study_001","603",1.240000001,10.9131278499157,10.15625,12.5,4,17435.185,1.62688422298769,17436.425
"study_002","603",2.360000001,11.3543336455453,10.9375,12.5,3,17668.205,1.78455004043921,17670.565
"study_001","604",0.550000001,9.375,9.375,9.375,2,17458.13,1.38115075013203,17458.68
"study_002","604",0.700000001,9.74378002499854,9.375,10.15625,2,17739.635,1.53718347144172,17740.335
"study_001","605",4.640000001,11.5798716868904,9.765625,13.28125,5,17471.05,1.92745314948979,17475.69
"study_002","605",0.590000001,12.5,12.5,12.5,3,17746.92,1.40162501376145,17747.51
"study_001","606",0.970000001,16.40625,16.40625,16.40625,2,17472.545,3.98657820845845,17473.515
"study_002","606",0.760000001,10.15625,10.15625,10.15625,1,17747.32,1.18858623618313,17748.08
"study_001","607",1.245000001,7.8125,7.8125,7.8125,1,17474.885,2.98205080490107,17476.13
"study_002","607",0.555000001,12.5,12.5,12.5,2,17749.865,1.08741868505937,17750.42
"study_001","608",3.450000001,12.109375,12.109375,12.109375,1,17476.505,4.01861826630904,17479.955
"study_002","608",0.920000001,13.039873197605,12.5,13.28125,3,17753.385,1.21593032931903,17754.305
"study_001","609",2.475000001,9.375,9.375,9.375,1,17476.785,3.4477299108008,17479.26
"study_002","609",1.325000001,9.375,9.375,9.375,2,17762.655,1.22505853580664,17763.98
"study_001","61",0.550000001,12.5,12.5,12.5,2,7625.325,1.31961363812741,7625.875
"study_002","61",1.250000001,15.3722015548028,14.84375,15.625,3,4601.4,3.80192307091065,4602.65
"study_001","610",0.440000001,15.625,15.625,15.625,1,17483.28,1.40538761428896,17483.72
"study_002","610",1.730000001,10.5004196812151,9.375,11.328125,3,17765.385,1.21891582569304,17767.115
"study_001","611",0.405000001,12.5,12.5,12.5,1,17490.605,1.39680832967419,17491.01
"study_002","611",1.045000001,11.1732193172618,10.9375,11.71875,3,17818.195,1.01290656247914,17819.24
"study_001","612",1.245000001,11.402882075393,10.9375,11.71875,3,17511.96,1.25623879299291,17513.205
"study_002","612",0.855000001,10.369023689588,10.15625,10.9375,3,17948.875,1.67476123322726,17949.73
"study_001","613",0.645000001,12.5,12.5,12.5,3,17516.97,1.69082727420069,17517.615
"study_002","613",0.830000001,14.0625,14.0625,14.0625,4,17961.17,2.34769431332695,17962
"study_001","614",0.540000001,10.9375,10.9375,10.9375,1,17532.19,2.39646817393009,17532.73
"study_002","614",0.665000001,10.15625,10.15625,10.15625,1,17961.28,2.9017066516832,17961.945
"study_001","615",0.715000001,15.4216466883461,14.84375,15.625,3,17537.63,2.05393766910482,17538.345
"study_002","615",3.215000001,10.6655842617173,9.9609375,10.9375,4,17962.605,2.55162622099379,17965.82
"study_001","616",1.245000001,11.2735739947851,10.9375,11.71875,2,17572.145,1.81846540232274,17573.39
"study_002","616",0.415000001,15.625,15.625,15.625,2,17965.075,5.71131875690927,17965.49
"study_001","617",1.115000001,14.0625,14.0625,14.0625,3,17572.79,3.00785942454155,17573.905
