"ID","CH","E","DOWN_AMP","DUR","N","P2P_AMP","SLOPE_NEG1","SLOPE_NEG2","SLOPE_POS1","SLOPE_POS2","UP_AMP"
"study_001","C4M1",601,-43.0642963549832,1.58,1,71.3671964005842,-159.497393316614,183.252324135025,77.5421916933118,-39.8632394447011,28.302900045601
"study_001","C4M1",602,-48.1598160994903,1.36166666666667,3,92.967085034628,-313.206350200106,246.114968224682,209.352662158063,-172.028103360296,44.8072689351377
"study_001","C4M1",603,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",603,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",604,-56.3801217619537,0.951666666666667,3,114.513736003921,-352.197790722502,266.98407527437,265.470039000229,-225.704680849071,58.1336142419672
"study_001","C4M1",605,-37.2447200460363,1.08,1,77.573148591209,-323.867128018863,88.6779046603773,144.030101432652,-152.182748652792,40.3284285451726
"study_001","C4M1",606,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",607,-69.6244576897073,1.45416666666667,6,122.08558052222,-256.557298368413,261.77620650467,182.183600389134,-210.29234433166,52.4611228325122
"study_001","C4M1",608,-37.0746990940403,0.705,1,76.0651716253455,-353.092368961409,322.388684970884,299.926709472142,-109.832316680205,38.9904725313051
"study_002","C4M1",608,-37.5889369641456,0.715,1,76.9557990196969,-341.717605658437,326.86031858509,302.822013482533,-109.352394294997,39.3668620555513
"study_001","C4M1",609,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",609,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",610,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",610,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",611,-37.3647712320806,0.495,1,75.5386800486486,-266.891221179924,324.911051366692,381.739084348289,-272.670775313552,38.173908816568
"study_002","C4M1",611,-37.3647712320806,0.495,1,75.5386800486486,-266.891221179924,324.911051366692,381.739084348289,-272.670775313552,38.173908816568
"study_001","C4M1",612,-49.8288905430449,1.875,2,93.2409481501464,-94.0980895915307,258.873688826687,67.6012302888686,-193.205598519493,43.4120576071015
"study_002","C4M1",612,-49.8288905430449,1.875,2,93.2409481501464,-94.0980895915307,258.873688826687,67.6012302888686,-193.205598519493,43.4120576071015
"study_001","C4M1",613,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",613,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",614,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",614,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",615,-40.9876535709496,1.16,1,70.1825543406908,-78.822410561783,256.172833217355,97.3163355747496,-162.193892264152,29.1949007697412
"study_002","C4M1",615,-40.9876535709496,1.16,1,70.1825543406908,-78.822410561783,256.172833217355,97.3163355747496,-162.193892264152,29.1949007697412
"study_001","C4M1",616,-85.1085252957061,1.6075,4,144.305225615043,-343.956642834491,279.705355524804,248.89347558303,-121.215949915943,59.1967003193372
"study_002","C4M1",616,-85.0639785536262,1.63625,4,143.823616080422,-343.853045760127,279.59670493463,248.010520448365,-118.907115451355,58.7596375267953
"study_002","C4M1",617,-76.7241022838606,1.188,5,129.622354863043,-468.19763782674,426.422007103105,288.879980875102,-257.428380271955,52.898252579182
"study_002","C4M1",618,-65.0319672793146,0.935,1,125.781867998903,-520.255734072471,394.133132637464,303.749502079192,-136.516630523756,60.749900719588
"study_002","C4M1",619,-55.1637142694458,1.076,5,110.321237200072,-325.206681767807,212.336044193365,221.150654725648,-237.297209327193,55.157522930626
"study_001","C4M1",620,-84.9190562890957,0.835,1,186.832665693478,-424.595279322502,459.021923405804,550.884372181072,-384.579656678502,101.913609404383
"study_002","C4M1",620,-84.9190562890957,0.835,1,186.832665693478,-424.595279322502,459.021923405804,550.884372181072,-384.579656678502,101.913609404383
"study_001","C4M1",621,-51.8294188459717,1.56,1,86.4177851519003,-235.588266410834,157.058844511857,65.8826023619925,-71.3162190404381,34.5883663059287
"study_001","C4M1",622,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",623,-46.8246514434974,0.875,2,83.6649679582137,-383.630773503448,288.335819074518,318.213920978083,-138.170799776145,36.8403165147163
"study_001","C4M1",624,-73.1572874042987,1.3525,2,126.361614814886,-108.388819907971,473.041358973589,415.04959320549,-239.056441899093,53.2043274105873
"study_002","C4M1",625,-271.916182255692,1.99857142857143,7,476.249168748068,-578.918928563164,650.88323406728,438.827630541789,-384.789132085257,204.332986492376
"study_002","C4M1",626,-114.365600004948,2.05333333333333,3,262.271820538034,-161.424957647903,319.143434343029,299.273122726653,-395.218275924702,147.906220533086
"study_002","C4M1",627,-57.8337564950129,1.325625,8,113.446992936935,-280.415773222741,234.238226710979,199.86511253288,-148.487458202761,55.6132364419221
"study_002","C4M1",628,-59.5957797455612,1.751,10,128.550742511897,-184.472317150221,172.57309835942,189.303106746338,-173.812352262776,68.9549627663362
"study_002","C4M1",629,-71.6006815967322,1.45607142857143,14,131.862890595688,-245.940969857178,272.874847954596,206.500042057383,-189.268572730626,60.2622089989554
"study_002","C4M1",630,-71.3642012736981,1.33666666666667,9,121.545569278599,-249.275367747092,317.989106527065,198.173581450862,-188.170559107843,50.181368004901
"study_002","C4M1",631,-56.9272833427327,1.318,5,96.9650557278095,-202.797438121199,297.107498991582,198.457814356367,-136.725494498686,40.0377723850768
"study_002","C4M1",634,-72.8366764670477,1.4625,6,119.045896414465,-288.111182718661,271.661620749652,129.475182115567,-115.742582902377,46.2092199474177
"study_002","C4M1",635,-76.2439707856625,1.65708333333333,12,142.775462697303,-202.231741328794,228.951740189363,193.465986978747,-200.669527183397,66.5314919116402
"study_002","C4M1",636,-57.7590955266043,1.42642857142857,7,107.741168885526,-170.826693674097,289.390101934296,245.767268436153,-152.158231533632,49.9820733589217
"study_002","C4M1",637,-65.7538601544883,1.49833333333333,3,103.74303750336,-348.752818037496,294.018580281781,323.144813104381,-82.6548085753202,37.9891773488716
"study_002","C4M1",639,-60.9964357477037,1.5875,2,120.594424951362,-197.16026364614,187.183792784147,124.239295670238,-245.008182124808,59.5979892036582
"study_002","C4M1",640,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",641,-90.257977912977,1.42,1,144.081156024739,-234.436305658547,475.041986515447,207.012222710576,-92.0054325124043,53.823178111762
"study_002","C4M1",642,-96.8554725754213,1.59333333333333,3,190.99186003749,-332.891961481974,247.135124751779,240.497444503496,-237.722043090952,94.1363874620687
"study_002","C4M1",644,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",645,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",646,-91.2929958528265,0.72,1,196.54250959682,-793.852130947603,869.457095079708,779.626021958275,-288.35483138531,105.249513743993
"study_002","C4M1",647,-83.2299782885896,0.8425,2,137.722962086575,-323.275871195584,520.936431272336,321.850081489729,-230.864065697111,54.4929837979854
"study_002","C4M1",648,-81.4788046151389,1.27833333333333,6,153.788632707965,-298.378046292163,363.790283313296,208.864484084577,-297.871777162378,72.3098280928259
"study_002","C4M1",649,-80.0745356369528,0.86,1,123.718157165232,-552.238172998032,640.596279970852,415.653534405959,-89.986848326376,43.6436215282792
"study_002","C4M1",650,-63.254515445293,0.995,2,98.6165262951082,-297.56283472914,372.643944805462,256.821681291958,-104.843344080408,35.3620108498151
"study_002","C4M1",651,-64.8954853750891,2.145,2,88.9084480213341,-121.453016187104,299.57823628185,42.3668708704401,-47.0182463985836,24.012962646245
"study_002","C4M1",652,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",653,-56.8168464479431,0.88,2,121.796320314235,-333.595380921247,294.344728194642,246.656643667076,-315.282463984079,64.9794738662918
"study_002","C4M1",654,-52.9198913380638,2.29,1,80.5865991881933,-96.2179840760833,182.482383295108,65.0981359647798,-26.9919100713538,27.6667078501296
"study_002","C4M1",655,-69.6495071430315,1.164,5,149.844680432878,-209.856895199261,338.429556803621,391.290487866413,-279.440614695451,80.1951732898465
"study_002","C4M1",656,-54.1876388698219,1.50333333333333,3,101.385241902651,-159.425098575347,248.571696241045,209.406819007253,-173.330187907449,47.1976030328291
"study_002","C4M1",659,-45.258157434151,0.91,1,80.1811135758451,-244.638687510877,196.774596684245,104.247629962527,-218.26847452141,34.9229561416941
"study_002","C4M1",660,-81.104202962953,1.505,4,153.435968180249,-266.918577778179,319.456225482715,219.766584974063,-246.904677902038,72.3317652172958
"study_002","C4M1",661,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",662,-57.8993291107617,1.3125,2,109.275452130266,-191.219577395929,242.741197352515,150.413346994659,-162.370671706875,51.3761230195041
"study_002","C4M1",663,-64.8350288017548,1.7,1,102.019516836874,-187.927619170513,209.145253524547,165.264390532687,-45.3469365728927,37.184488035119
"study_002","C4M1",665,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",668,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",669,-211.102572111638,1.52,8,332.584351494898,-605.379434401387,575.300829033672,355.830602180312,-244.187505076963,121.48177938326
"study_002","C4M1",670,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",671,-69.7870869257732,0.961666666666667,3,124.649800905741,-281.054205859912,429.566435548731,316.76592410018,-190.016799029806,54.8627139799679
"study_002","C4M1",672,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",673,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",674,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",675,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",676,-84.5414898593687,1.53333333333333,3,147.466229140772,-250.679126892858,286.64482819111,152.153863264531,-184.982967812744,62.9247392814038
"study_002","C4M1",677,-38.1929219252875,0.67,1,73.7827603918809,-201.015377496169,195.861137073981,237.265588195519,-263.628431133074,35.5898384665934
"study_002","C4M1",678,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",679,-108.982554830319,2.025,2,176.572427794057,-414.27193743732,138.457697601258,326.957726601279,-115.542700768811,67.5898729637381
"study_002","C4M1",680,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",681,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",682,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",683,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",684,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",685,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",686,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",687,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",688,-86.9410188401199,0.8975,2,170.884544159016,-302.202579962863,528.786237966803,459.035808668259,-411.399463065197,83.9435253188963
"study_002","C4M1",689,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",690,-95.1078223076154,1.29928571428571,7,172.85314560157,-304.97134185498,339.915038415956,288.85612150123,-227.862352568227,77.7453232939546
"study_002","C4M1",691,-58.7472615158587,0.85,2,99.7007342466391,-496.931169736748,523.46554995587,258.90888481817,-103.994109808261,40.9534727307804
"study_002","C4M1",692,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",693,-85.2265116252832,0.97,2,139.456612462549,-316.966076405348,516.098586145018,318.240880384076,-178.897898559155,54.2301008372654
"study_002","C4M1",694,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",695,-83.246818534435,1.89,1,123.142532120768,-361.942687706488,118.924026307873,99.7392837164845,-71.242345562662,39.8957135863331
"study_002","C4M1",696,-67.3315923084442,1.475,1,102.217852103121,-151.306948667724,434.397366929334,188.574376249202,-50.5597967306044,34.8862597946768
"study_002","C4M1",697,-78.5904200239365,1.28,1,179.996254406134,-212.406540031162,209.574452838299,482.884923330061,-312.017950985169,101.405834382198
"study_002","C4M1",698,-90.5381541603681,1.4875,2,154.496032804659,-197.681103903055,446.002646327353,187.90539778782,-217.544406535585,63.9578786442911
"study_002","C4M1",699,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",700,-44.6677279634472,2.0325,2,72.739303416752,-123.00048185784,61.7947732552242,58.3289236851309,-69.2968976098954,28.0715754533048
"study_002","C4M1",701,-150.560350845587,1.53583333333333,6,297.326914099534,-612.297842304974,450.790174962614,505.771278695304,-600.461184951853,146.766563253946
"study_002","C4M1",702,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",703,-43.2383938531627,0.455,1,96.5048238408772,-345.907148058044,455.14098313707,507.299328384907,-409.741765984406,53.2664299877145
"study_002","C4M1",704,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",705,-58.2834328188114,1.93,1,88.2023250405627,-182.135726989612,142.154713845504,104.978568830781,-32.6982428295661,29.9188922217513
"study_002","C4M1",706,-56.0756559235912,1.23,1,103.16937025719,-93.4594263835529,487.61439509545,129.023874533082,-313.958093464271,47.0937143335987
"study_002","C4M1",707,-42.4107407382489,1.715,2,84.74268291982,-99.2517821036258,178.565253005811,141.467007848173,-75.4046447577234,42.3319421815711
"study_002","C4M1",708,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",709,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",710,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",711,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",712,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",713,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",714,-51.7491599964302,0.9425,2,87.0903107797345,-183.264298699285,301.66036852447,178.508499513652,-148.297686459825,35.3411507833043
"study_002","C4M1",715,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",716,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",717,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",718,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",719,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",720,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",720,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",721,-41.6522343978747,0.83,1,82.1331581172745,-438.444567994001,122.506571398142,139.589391654519,-385.532603179688,40.4809237193998
"study_002","C4M1",721,-41.6522343978747,0.83,1,82.1331581172745,-438.444567994001,122.506571398142,139.589391654519,-385.532603179688,40.4809237193998
"study_001","C4M1",722,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",722,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",723,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",723,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",724,-69.3410805894578,0.86,1,114.38121073041,-554.728640277833,577.842333430129,155.310793053936,-138.585015391899,45.0401301409521
"study_002","C4M1",724,-69.3410805894578,0.86,1,114.38121073041,-554.728640277833,577.842333430129,155.310793053936,-138.585015391899,45.0401301409521
"study_001","C4M1",725,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",725,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",726,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",726,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",727,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",727,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",728,-53.2496770826021,1.1425,2,93.2568754359738,-226.526252113353,307.235928810759,128.830562804097,-204.518248539117,40.0071983533717
"study_002","C4M1",728,-53.2496770826021,1.1425,2,93.2568754359738,-226.526252113353,307.235928810759,128.830562804097,-204.518248539117,40.0071983533717
"study_001","C4M1",729,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",729,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",730,-43.6917380933386,0.8925,2,104.291048469623,-311.264703961595,181.860549095476,390.96329022788,-394.430345959387,60.5993103762847
"study_002","C4M1",730,-43.6917380933386,0.8925,2,104.291048469623,-311.264703961595,181.860549095476,390.96329022788,-394.430345959387,60.5993103762847
"study_001","C4M1",731,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",731,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",732,-44.7664443310153,2.02,1,82.0016715949508,-159.880157754054,56.3099927983715,55.9928228690867,-132.982954039116,37.2352272639355
"study_002","C4M1",732,-44.7664443310153,2.02,1,82.0016715949508,-159.880157754054,56.3099927983715,55.9928228690867,-132.982954039116,37.2352272639355
"study_001","C4M1",733,-48.9016356997816,1.48,1,98.2537375564116,-227.449467313173,65.639779374687,240.741959101893,-156.673338730021,49.35210185663
"study_002","C4M1",733,-48.9016356997816,1.48,1,98.2537375564116,-227.449467313173,65.639779374687,240.741959101893,-156.673338730021,49.35210185663
"study_001","C4M1",734,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",734,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",735,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",735,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",736,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",736,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",737,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",737,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",738,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",738,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",739,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",739,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",740,-52.9432913716182,0.955,1,77.3449050382961,-118.97368820819,240.651323322577,168.286989644075,-168.286989644075,24.4016136666779
"study_002","C4M1",740,-52.9432913716182,0.955,1,77.3449050382961,-118.97368820819,240.651323322577,168.286989644075,-168.286989644075,24.4016136666779
"study_001","C4M1",741,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",741,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",742,-94.6578670156845,1.3475,6,150.398667410923,-438.398388286981,349.265082066211,126.880641441739,-210.342517752335,55.7408003952389
"study_002","C4M1",742,-94.6578670156845,1.3475,6,150.398608997192,-438.398388286981,349.265082066211,126.880375924781,-210.342174142154,55.7407419815079
"study_001","C4M1",745,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",746,-54.5444456031876,1.11,1,71.3014653227112,-519.470905559207,178.834247292962,60.9346169403235,-39.4282816002242,16.7570197195236
"study_001","C4M1",747,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",748,-50.5281583138153,1.465,1,79.0352612309254,-162.994058551036,160.406851280662,66.29558802515,-69.5295191404404,28.5071029171101
"study_001","C4M1",749,-456.342698640642,1.98375,4,1052.26493455428,-986.305561157178,1018.63142097241,1462.68984263993,-1466.49600089826,595.92223591364
"study_002","C4M1",749,-456.342698640642,1.98375,4,1052.26493455428,-986.305561157178,1018.63142097241,1462.68984263993,-1466.49600089826,595.92223591364
"study_001","C4M1",750,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",750,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",751,-82.6575542028086,1.99,1,116.023220410024,-243.110452822642,196.803700014297,125.908173891726,-34.5758198680204,33.3656662072155
"study_002","C4M1",752,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",753,-67.2173773638158,1.815,1,114.128237223147,-220.384843093216,140.036202549541,118.76167022929,-73.8753697408754,46.9108598593313
"study_002","C4M1",754,-119.293126519816,1.362,5,205.587215591604,-295.893978875522,494.664727746504,305.411389541186,-296.254131792757,86.2940890717873
"study_002","C4M1",755,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",756,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",756,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",757,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",757,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",758,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",758,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",759,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",759,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",760,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",760,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",761,-98.6170491539463,0.466923076923077,13,164.01000813711,-1060.27582689867,990.988117525167,864.404618916315,-720.118104966136,65.392958983164
"study_002","C4M1",761,-98.6170491539463,0.466923076923077,13,164.01000813711,-1060.27582689867,990.988117525167,864.404618916315,-720.118104966136,65.392958983164
"study_001","C4M1",762,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",762,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",763,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",764,-68.7725916927987,0.825,1,101.076939092326,-598.022531258923,254.713301622538,96.4308874719303,-307.660448493972,32.3043473995275
"study_002","C4M1",764,-68.7725916927987,0.825,1,101.076939092326,-598.022531258923,254.713301622538,96.4308874719303,-307.660448493972,32.3043473995275
"study_001","C4M1",765,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",765,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",766,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",766,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",767,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",767,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",768,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",768,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",769,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_002","C4M1",769,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",770,-50.5140788617285,1.075,1,84.9795207044341,-420.950653673148,114.804724424827,191.474675840172,-102.881915641265,34.4654418427057
"study_002","C4M1",770,-50.5140788617285,1.075,1,84.9795207044341,-420.950653673148,114.804724424827,191.474675840172,-102.881915641265,34.4654418427057
"study_001","C4M1",771,-46.0238169743285,0.8675,2,75.6459525377967,-204.630232764398,247.339893277112,274.841863533311,-197.11544197936,29.6221355634682
"study_002","C4M1",771,-46.0238169743285,0.8675,2,75.6459525377967,-204.630232764398,247.339893277112,274.841863533311,-197.11544197936,29.6221355634682
"study_001","C4M1",772,-72.7882105763697,2.18,1,91.8265281945146,-142.721981242446,210.980319899679,28.4153993876559,-29.0661337237843,19.0383176181449
"study_001","C4M1",773,-52.9849094364288,1.345,1,98.4360506426943,-192.672397250023,92.9559813043383,293.233167180853,-131.742437897168,45.4511412062654
"study_001","C4M1",774,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",775,NA,NA,0,NA,NA,NA,NA,NA,NA
"study_001","C4M1",776,-46.2113714147208,1.68,1,99.3022505983075,-288.821069536873,84.7915070273932,393.265768817192,-63.2034275242658,53.0908791835867
"study_001","C4M1",777,-45.2073326869875,1.605,2,78.0674387538399,-118.063384391455,165.836515264484,127.93906245846,-56.0686046854322,32.8601060668524
"study_001","C4M1",778,-42.2462492704665,1.365,1,73.8157034210149,-222.34867920062,72.2158105953003,210.463026267236,-71.7487592699992,31.5694541505484
"study_001","C4M1",779,-38.0270793883726,1.105,1,78.4450095904133,-158.446163458027,98.7716345184441,323.343439029578,-113.853324192077,40.4179302020407
"study_002","C4M1",779,-38.0270793883726,1.105,1,78.4450095904133,-158.446163458027,98.7716345184441,323.343439029578,-113.853324192077,40.4179302020407
"study_001","C4M1",780,-47.8579523457147,0.71,1,72.0657981491727,-398.816266224153,156.911318651814,172.91318307532,-166.95065956212,24.207845803458
"study_001","C4M1",781,-48.3605066839901,0.82,1,75.4013239971132,-197.389822394287,146.546989507403,257.531591005633,-193.148693714102,27.040817313123
"study_001","C4M1",782,-46.5201224329305,1.191,5,94.2192606308595,-259.174101406248,154.116851633583,223.236116223249,-228.532591996474,47.699138197929
"study_001","C4M1",783,-39.6718472054279,1.05333333333333,3,81.4176190300151,-137.535328925354,193.190203310527,356.009284618219,-221.049979384105,41.7457718245872
"study_002","C4M1",783,-39.5801325943225,1.05333333333333,3,81.3137563318212,-137.290756629725,192.224786361685,355.86636594827,-220.948745325877,41.7336237374987
"study_001","C4M1",784,-51.5580994034279,1.4875,2,89.9609512051329,-170.706439253057,124.814748622192,131.224389670592,-136.413943724231,38.402851801705
"study_001","C4M1",785,-47.9752638166766,1.56375,4,88.4931934270865,-187.772333174266,113.420281655872,155.202047243012,-126.0981872379,40.5179296104098
"study_002","C4M1",785,-47.9752638166766,1.56375,4,88.4931934270865,-187.772333174266,113.420281655872,155.202047243012,-126.0981872379,40.5179296104098
"study_001","C4M1",786,-51.0440908864198,1.10833333333333,3,97.6419374515352,-263.384730284743,295.888779076049,422.182073505006,-190.914158930776,46.5978465651153
"study_002","C4M1",786,-51.0440908864198,1.10833333333333,3,97.6419374515352,-263.384730284743,295.888779076049,422.182073505006,-190.914158930776,46.5978465651153
"study_001","C4M1",787,-39.1862141172648,1.24,2,82.8012509190872,-119.928969922877,115.853426225043,236.010965393592,-122.411684543181,43.6150368018224
"study_002","C4M1",787,-39.1862141172648,1.24,2,82.8012509190872,-119.928969922877,115.853426225043,236.010965393592,-122.411684543181,43.6150368018224
"study_001","C4M1",788,-46.9292617649105,1.09,3,82.6478183512758,-248.228711122137,249.082826638798,200.718132175975,-150.619794636637,35.7185565863653
"study_002","C4M1",788,-46.9292617649105,1.09,3,82.6478183512758,-248.228711122137,249.082826638798,200.718132175975,-150.619794636637,35.7185565863653
"study_001","C4M1",789,-51.2563748664477,1.30833333333333,6,95.5120665022543,-182.468948291912,132.172856571214,260.79019733182,-174.024953225551,44.2556916358066
"study_002","C4M1",789,-53.3913991095078,1.352,5,95.1883749849315,-190.484665312571,143.293747291277,225.949359870912,-130.830950701384,41.7969758754236
"study_001","C4M1",790,-77.8510761087705,1.15,1,146.857055401546,-519.007170598422,239.541771905319,174.698681311588,-246.44992516545,69.0059792927758
"study_001","C4M1",791,-43.8849250846941,0.91625,4,82.2778844716804,-276.401405337074,295.048016287556,252.814718731539,-193.308302232158,38.3929593869863
"study_001","C4M1",792,-41.0157039576641,1.16,1,96.0655471614569,-122.434936821579,143.914750223682,407.776613303824,-135.925538439179,55.0498432037929
"study_002","C4M1",792,-41.0157039576641,1.16,1,96.0655471614569,-122.434936821579,143.914750223682,407.776613303824,-135.925538439179,55.0498432037929
"study_001","C4M1",793,-61.694366224935,0.855,1,70.6412638409114,-176.269617281901,169.025660427149,137.644576589721,-119.29196662246,8.94689761597646
"study_001","C4M1",794,-58.5512338145404,1.0125,2,86.4069312572808,-277.02580381992,243.517339848346,67.4406933655742,-198.969266026937,27.8556974427404
